pitchOutcome,Vel,PXNorm,PZNorm,x,y,pitchType,count,outs,inn,batterHand,pitcherHand,batter,pitcher,battingTeam,pitchingTeam,pitchOutcome,Vel,PXNorm,PZNorm,pitchType,count
Ball,59.4,-0.828749907692676,-1.51131121334399,0.828749907692676,-1.51131121334399,Dropball,1-2,0,Top 1,L,R,Romulo,Caldwell,CSF,UCSD,Ball,59.4,-0.828749907692676,-1.51131121334399,Dropball,1-2
S,61.2,-1.16697527205612,0.0077649475861179,1.16697527205612,0.0077649475861179,Screwball,2-2,0,Top 1,L,R,Romulo,Caldwell,CSF,UCSD,S,61.2,-1.16697527205612,0.0077649475861179,Screwball,2-2
S,61.8,-0.708557701792361,0.863438750619146,0.708557701792361,0.863438750619146,Screwball,2-2,0,Top 1,L,R,Romulo,Caldwell,CSF,UCSD,S,61.8,-0.708557701792361,0.863438750619146,Screwball,2-2
S,60.0,-1.91709783942823,-0.126332655416519,1.91709783942823,-0.126332655416519,Screwball,2-2,0,Top 1,L,R,Romulo,Caldwell,CSF,UCSD,S,60.0,-1.91709783942823,-0.126332655416519,Screwball,2-2
Ball,60.4,-0.880777517850534,0.530226289414242,0.880777517850534,0.530226289414242,Screwball,0-0,1,Top 1,L,R,Perez,Caldwell,CSF,UCSD,Ball,60.4,-0.880777517850534,0.530226289414242,Screwball,0-0
Ball,60.5,-1.34076786278565,-1.48178085458235,1.34076786278565,-1.48178085458235,Dropball,1-0,1,Top 1,L,R,Perez,Caldwell,CSF,UCSD,Ball,60.5,-1.34076786278565,-1.48178085458235,Dropball,1-0
Ball,61.1,-0.954527761921116,-1.07099953694665,0.954527761921116,-1.07099953694665,Screwball,2-0,1,Top 1,L,R,Perez,Caldwell,CSF,UCSD,Ball,61.1,-0.954527761921116,-1.07099953694665,Screwball,2-0
SL,62.0,-0.419331769260333,-0.257885304803407,0.419331769260333,-0.257885304803407,Screwball,3-0,1,Top 1,L,R,Perez,Caldwell,CSF,UCSD,SL,62.0,-0.419331769260333,-0.257885304803407,Screwball,3-0
S,61.8,-1.27827496853409,-0.187823336456651,1.27827496853409,-0.187823336456651,Screwball,3-1,1,Top 1,L,R,Perez,Caldwell,CSF,UCSD,S,61.8,-1.27827496853409,-0.187823336456651,Screwball,3-1
SL,61.1,-1.17891061075616,-0.315537179769091,1.17891061075616,-0.315537179769091,Screwball,3-2,1,Top 1,L,R,Perez,Caldwell,CSF,UCSD,SL,61.1,-1.17891061075616,-0.315537179769091,Screwball,3-2
B,60.9,-0.561134000752091,0.0545919247488855,0.561134000752091,0.0545919247488855,Screwball,0-0,2,Top 1,R,R,Lozano,Caldwell,CSF,UCSD,B,60.9,-0.561134000752091,0.0545919247488855,Screwball,0-0
SL,61.5,-1.10341551334436,-0.0872796401812288,1.10341551334436,-0.0872796401812288,Screwball,0-0,2,Top 1,L,R,Arce,Caldwell,CSF,UCSD,SL,61.5,-1.10341551334436,-0.0872796401812288,Screwball,0-0
Ball,61.4,-0.0418953393851689,-1.26200395481654,0.0418953393851689,-1.26200395481654,Dropball,0-1,2,Top 1,L,R,Arce,Caldwell,CSF,UCSD,Ball,61.4,-0.0418953393851689,-1.26200395481654,Dropball,0-1
S,60.5,-1.35874394273337,-0.0190686527360281,1.35874394273337,-0.0190686527360281,Screwball,1-1,2,Top 1,L,R,Arce,Caldwell,CSF,UCSD,S,60.5,-1.35874394273337,-0.0190686527360281,Screwball,1-1
Ball,59.7,-0.356879209793058,-1.46675271282543,0.356879209793058,-1.46675271282543,Dropball,0-0,0,Top 2,L,R,Arce,Caldwell,CSF,UCSD,Ball,59.7,-0.356879209793058,-1.46675271282543,Dropball,0-0
Ball,61.8,-0.032078234934588,1.17468982535981,0.032078234934588,1.17468982535981,Fastball,1-0,0,Top 2,L,R,Arce,Caldwell,CSF,UCSD,Ball,61.8,-0.032078234934588,1.17468982535981,Fastball,1-0
SL,61.0,-1.01108495509597,-0.232445574321143,1.01108495509597,-0.232445574321143,Screwball,2-0,0,Top 2,L,R,Arce,Caldwell,CSF,UCSD,SL,61.0,-1.01108495509597,-0.232445574321143,Screwball,2-0
Ball,60.5,-0.565218850621173,-1.74792866933592,0.565218850621173,-1.74792866933592,Dropball,2-1,0,Top 2,L,R,Arce,Caldwell,CSF,UCSD,Ball,60.5,-0.565218850621173,-1.74792866933592,Dropball,2-1
S,61.5,-1.04811011476586,0.131162594714883,1.04811011476586,0.131162594714883,Screwball,3-1,0,Top 2,L,R,Arce,Caldwell,CSF,UCSD,S,61.5,-1.04811011476586,0.131162594714883,Screwball,3-1
B,61.5,-0.615909326837287,0.593589159450908,0.615909326837287,0.593589159450908,Screwball,3-2,0,Top 2,L,R,Arce,Caldwell,CSF,UCSD,B,61.5,-0.615909326837287,0.593589159450908,Screwball,3-2
Ball,61.1,-0.0894945985943372,1.24439658794027,0.0894945985943372,1.24439658794027,Fastball,0-0,1,Top 2,R,R,Lopez,Caldwell,CSF,UCSD,Ball,61.1,-0.0894945985943372,1.24439658794027,Fastball,0-0
B,61.9,-0.816977328437701,-0.306907129943892,0.816977328437701,-0.306907129943892,Screwball,1-0,1,Top 2,R,R,Lopez,Caldwell,CSF,UCSD,B,61.9,-0.816977328437701,-0.306907129943892,Screwball,1-0
Ball,61.0,-0.681609435491595,1.22333691274069,0.681609435491595,1.22333691274069,Fastball,0-0,2,Top 2,R,R,McClinton,Caldwell,CSF,UCSD,Ball,61.0,-0.681609435491595,1.22333691274069,Fastball,0-0
SL,60.9,-0.129162682595858,-0.267671676093903,0.129162682595858,-0.267671676093903,Screwball,1-0,2,Top 2,R,R,McClinton,Caldwell,CSF,UCSD,SL,60.9,-0.129162682595858,-0.267671676093903,Screwball,1-0
Ball,59.7,0.0472682107001764,1.29008138736355,-0.0472682107001764,1.29008138736355,Fastball,1-1,2,Top 2,R,R,McClinton,Caldwell,CSF,UCSD,Ball,59.7,0.0472682107001764,1.29008138736355,Fastball,1-1
Ball,62.1,1.61989878266536,1.42400951754115,-1.61989878266536,1.42400951754115,Riseball,2-1,2,Top 2,R,R,McClinton,Caldwell,CSF,UCSD,Ball,62.1,1.61989878266536,1.42400951754115,Riseball,2-1
S,60.2,-0.945875191897697,0.591361184285655,0.945875191897697,0.591361184285655,Screwball,3-1,2,Top 2,R,R,McClinton,Caldwell,CSF,UCSD,S,60.2,-0.945875191897697,0.591361184285655,Screwball,3-1
S,60.2,-0.34644563274425,1.0199890543833,0.34644563274425,1.0199890543833,Fastball,3-2,2,Top 2,R,R,McClinton,Caldwell,CSF,UCSD,S,60.2,-0.34644563274425,1.0199890543833,Fastball,3-2
SL,60.4,-0.361948772640401,0.411570118205793,0.361948772640401,0.411570118205793,Screwball,0-0,0,Top 3,R,R,Coccillos,Caldwell,CSF,UCSD,SL,60.4,-0.361948772640401,0.411570118205793,Screwball,0-0
Ball,60.1,-0.157134614693785,1.35181471368024,0.157134614693785,1.35181471368024,Riseball,0-1,0,Top 3,R,R,Coccillos,Caldwell,CSF,UCSD,Ball,60.1,-0.157134614693785,1.35181471368024,Riseball,0-1
Ball,60.5,0.391206677871951,1.25630343077259,-0.391206677871951,1.25630343077259,Fastball,1-1,0,Top 3,R,R,Coccillos,Caldwell,CSF,UCSD,Ball,60.5,0.391206677871951,1.25630343077259,Fastball,1-1
S,62.4,-0.968550918363967,-0.102518404154169,0.968550918363967,-0.102518404154169,Screwball,2-1,0,Top 3,R,R,Coccillos,Caldwell,CSF,UCSD,S,62.4,-0.968550918363967,-0.102518404154169,Screwball,2-1
B,60.5,-0.717038639509682,-0.215135361533497,0.717038639509682,-0.215135361533497,Screwball,2-2,0,Top 3,R,R,Coccillos,Caldwell,CSF,UCSD,B,60.5,-0.717038639509682,-0.215135361533497,Screwball,2-2
Ball,61.3,-0.881290047058809,-1.69153801631324,0.881290047058809,-1.69153801631324,Dropball,0-0,1,Top 3,R,R,Guevara,Caldwell,CSF,UCSD,Ball,61.3,-0.881290047058809,-1.69153801631324,Dropball,0-0
Ball,61.7,0.71770471258957,1.42728663384075,-0.71770471258957,1.42728663384075,Riseball,1-0,1,Top 3,R,R,Guevara,Caldwell,CSF,UCSD,Ball,61.7,0.71770471258957,1.42728663384075,Riseball,1-0
Ball,59.4,0.283809071654419,1.07364889842707,-0.283809071654419,1.07364889842707,Fastball,2-0,1,Top 3,R,R,Guevara,Caldwell,CSF,UCSD,Ball,59.4,0.283809071654419,1.07364889842707,Fastball,2-0
Ball,60.5,0.0352346779891868,-1.60852069928797,-0.0352346779891868,-1.60852069928797,Dropball,3-0,1,Top 3,R,R,Guevara,Caldwell,CSF,UCSD,Ball,60.5,0.0352346779891868,-1.60852069928797,Dropball,3-0
B,61.6,-0.517441264474869,0.279304180628727,0.517441264474869,0.279304180628727,Screwball,0-0,1,Top 3,L,R,Ferdman,Caldwell,CSF,UCSD,B,61.6,-0.517441264474869,0.279304180628727,Screwball,0-0
SL,61.2,-1.02356051345804,0.377722763474493,1.02356051345804,0.377722763474493,Screwball,0-0,2,Top 3,L,R,Romulo,Caldwell,CSF,UCSD,SL,61.2,-1.02356051345804,0.377722763474493,Screwball,0-0
SL,62.0,-0.820423391564183,0.547252872740726,0.820423391564183,0.547252872740726,Screwball,0-1,2,Top 3,L,R,Romulo,Caldwell,CSF,UCSD,SL,62.0,-0.820423391564183,0.547252872740726,Screwball,0-1
Ball,61.6,-1.71910492520976,0.259894033810044,1.71910492520976,0.259894033810044,Screwball,0-2,2,Top 3,L,R,Romulo,Caldwell,CSF,UCSD,Ball,61.6,-1.71910492520976,0.259894033810044,Screwball,0-2
S,61.6,-1.21462182104793,1.01619222108581,1.21462182104793,1.01619222108581,Fastball,1-2,2,Top 3,L,R,Romulo,Caldwell,CSF,UCSD,S,61.6,-1.21462182104793,1.01619222108581,Fastball,1-2
B,60.7,-0.924651999179303,0.277610834573559,0.924651999179303,0.277610834573559,Screwball,1-2,2,Top 3,L,R,Romulo,Caldwell,CSF,UCSD,B,60.7,-0.924651999179303,0.277610834573559,Screwball,1-2
B,61.1,-0.301491268431756,0.92768024090681,0.301491268431756,0.92768024090681,Screwball,0-0,0,Top 4,L,R,Perez,Caldwell,CSF,UCSD,B,61.1,-0.301491268431756,0.92768024090681,Screwball,0-0
Ball,61.4,-0.20640730624829,1.14822281775486,0.20640730624829,1.14822281775486,Fastball,0-0,1,Top 4,R,R,Lozano,Caldwell,CSF,UCSD,Ball,61.4,-0.20640730624829,1.14822281775486,Fastball,0-0
Ball,59.8,-0.66571817024666,-1.65711235608001,0.66571817024666,-1.65711235608001,Dropball,1-0,1,Top 4,R,R,Lozano,Caldwell,CSF,UCSD,Ball,59.8,-0.66571817024666,-1.65711235608001,Dropball,1-0
Ball,60.9,-0.298099074557085,1.00955228360775,0.298099074557085,1.00955228360775,Fastball,2-0,1,Top 4,R,R,Lozano,Caldwell,CSF,UCSD,Ball,60.9,-0.298099074557085,1.00955228360775,Fastball,2-0
SL,61.8,-0.154785729811184,-0.395045265804276,0.154785729811184,-0.395045265804276,Screwball,3-0,1,Top 4,R,R,Lozano,Caldwell,CSF,UCSD,SL,61.8,-0.154785729811184,-0.395045265804276,Screwball,3-0
SL,61.3,-0.0084509376292813,0.254155459533934,0.0084509376292813,0.254155459533934,Screwball,3-1,1,Top 4,R,R,Lozano,Caldwell,CSF,UCSD,SL,61.3,-0.0084509376292813,0.254155459533934,Screwball,3-1
B,61.4,-0.606769839986854,-0.405148653299559,0.606769839986854,-0.405148653299559,Screwball,3-2,1,Top 4,R,R,Lozano,Caldwell,CSF,UCSD,B,61.4,-0.606769839986854,-0.405148653299559,Screwball,3-2
S,61.3,-0.829739436260582,0.0864376611830461,0.829739436260582,0.0864376611830461,Screwball,0-0,1,Top 4,L,R,Arce,Caldwell,CSF,UCSD,S,61.3,-0.829739436260582,0.0864376611830461,Screwball,0-0
B,60.6,-0.582736465457744,0.297026142089737,0.582736465457744,0.297026142089737,Screwball,0-1,1,Top 4,L,R,Arce,Caldwell,CSF,UCSD,B,60.6,-0.582736465457744,0.297026142089737,Screwball,0-1
Ball,59.6,-0.818580517669764,-1.54051426349952,0.818580517669764,-1.54051426349952,Dropball,0-0,2,Top 4,R,R,Lopez,Caldwell,CSF,UCSD,Ball,59.6,-0.818580517669764,-1.54051426349952,Dropball,0-0
B,60.4,-0.601668801716494,0.0312626346065813,0.601668801716494,0.0312626346065813,Screwball,1-0,2,Top 4,R,R,Lopez,Caldwell,CSF,UCSD,B,60.4,-0.601668801716494,0.0312626346065813,Screwball,1-0
Ball,60.6,1.55083898905007,0.500858928372746,-1.55083898905007,0.500858928372746,Curveball,0-0,2,Top 4,R,R,McClinton,Caldwell,CSF,UCSD,Ball,60.6,1.55083898905007,0.500858928372746,Curveball,0-0
S,61.8,-0.402732214601702,0.882058357225724,0.402732214601702,0.882058357225724,Screwball,1-0,2,Top 4,R,R,McClinton,Caldwell,CSF,UCSD,S,61.8,-0.402732214601702,0.882058357225724,Screwball,1-0
Ball,60.6,0.444622422931956,-1.45037961297017,-0.444622422931956,-1.45037961297017,Dropball,1-1,2,Top 4,R,R,McClinton,Caldwell,CSF,UCSD,Ball,60.6,0.444622422931956,-1.45037961297017,Dropball,1-1
S,60.5,-0.685666925972061,-0.0214390266884787,0.685666925972061,-0.0214390266884787,Screwball,2-1,2,Top 4,R,R,McClinton,Caldwell,CSF,UCSD,S,60.5,-0.685666925972061,-0.0214390266884787,Screwball,2-1
S,60.5,-0.781337866889343,-0.0627577501388686,0.781337866889343,-0.0627577501388686,Screwball,2-2,2,Top 4,R,R,McClinton,Caldwell,CSF,UCSD,S,60.5,-0.781337866889343,-0.0627577501388686,Screwball,2-2
Ball,61.7,0.372467915540791,1.24357806714794,-0.372467915540791,1.24357806714794,Fastball,2-2,2,Top 4,R,R,McClinton,Caldwell,CSF,UCSD,Ball,61.7,0.372467915540791,1.24357806714794,Fastball,2-2
Ball,61.0,-0.270840863806489,-1.71529986966415,0.270840863806489,-1.71529986966415,Dropball,3-2,2,Top 4,R,R,McClinton,Caldwell,CSF,UCSD,Ball,61.0,-0.270840863806489,-1.71529986966415,Dropball,3-2
SL,62.1,0.24563467134971,-0.0237150031040483,-0.24563467134971,-0.0237150031040483,Curveball,0-0,2,Top 4,R,R,Coccillos,Caldwell,CSF,UCSD,SL,62.1,0.24563467134971,-0.0237150031040483,Curveball,0-0
B,62.4,-0.304822114523902,0.170626705090017,0.304822114523902,0.170626705090017,Screwball,0-1,2,Top 4,R,R,Coccillos,Caldwell,CSF,UCSD,B,62.4,-0.304822114523902,0.170626705090017,Screwball,0-1
S,61.7,-0.25404486048252,0.998388727180647,0.25404486048252,0.998388727180647,Screwball,0-0,2,Top 4,R,R,Guevara,Caldwell,CSF,UCSD,S,61.7,-0.25404486048252,0.998388727180647,Screwball,0-0
S,61.4,-0.686835918929247,0.329310603072644,0.686835918929247,0.329310603072644,Screwball,0-1,2,Top 4,R,R,Guevara,Caldwell,CSF,UCSD,S,61.4,-0.686835918929247,0.329310603072644,Screwball,0-1
Ball,61.1,-0.17317020467157,1.36202608119881,0.17317020467157,1.36202608119881,Riseball,0-2,2,Top 4,R,R,Guevara,Caldwell,CSF,UCSD,Ball,61.1,-0.17317020467157,1.36202608119881,Riseball,0-2
SL,61.3,0.51907754676125,-0.124741425921944,-0.51907754676125,-0.124741425921944,Curveball,1-2,2,Top 4,R,R,Guevara,Caldwell,CSF,UCSD,SL,61.3,0.51907754676125,-0.124741425921944,Curveball,1-2
Ball,61.7,-1.14934925175746,-0.821060846182619,1.14934925175746,-0.821060846182619,Screwball,0-0,0,Top 5,L,R,Ferdman,Caldwell,CSF,UCSD,Ball,61.7,-1.14934925175746,-0.821060846182619,Screwball,0-0
Ball,60.9,-0.876304408822519,0.266532302600856,0.876304408822519,0.266532302600856,Screwball,1-0,0,Top 5,L,R,Ferdman,Caldwell,CSF,UCSD,Ball,60.9,-0.876304408822519,0.266532302600856,Screwball,1-0
Ball,59.8,0.1578532196474,-1.7286038578394,-0.1578532196474,-1.7286038578394,Dropball,2-0,0,Top 5,L,R,Ferdman,Caldwell,CSF,UCSD,Ball,59.8,0.1578532196474,-1.7286038578394,Dropball,2-0
SL,61.4,-0.420974201165023,0.331330067460979,0.420974201165023,0.331330067460979,Screwball,3-0,0,Top 5,L,R,Ferdman,Caldwell,CSF,UCSD,SL,61.4,-0.420974201165023,0.331330067460979,Screwball,3-0
S,62.3,-0.828585190316227,-0.116201997754101,0.828585190316227,-0.116201997754101,Screwball,3-1,0,Top 5,L,R,Ferdman,Caldwell,CSF,UCSD,S,62.3,-0.828585190316227,-0.116201997754101,Screwball,3-1
S,60.3,-0.816069562972028,0.393773883733734,0.816069562972028,0.393773883733734,Screwball,3-2,0,Top 5,L,R,Ferdman,Caldwell,CSF,UCSD,S,60.3,-0.816069562972028,0.393773883733734,Screwball,3-2
B,61.9,-0.633147165203968,-0.0652446908326088,0.633147165203968,-0.0652446908326088,Screwball,3-2,0,Top 5,L,R,Ferdman,Caldwell,CSF,UCSD,B,61.9,-0.633147165203968,-0.0652446908326088,Screwball,3-2
S,62.0,-1.91142048358002,0.0946003945855714,1.91142048358002,0.0946003945855714,Screwball,0-0,0,Top 5,L,R,Romulo,Christian,CSF,UCSD,S,62.0,-1.91142048358002,0.0946003945855714,Screwball,0-0
SL,61.7,-1.19942316468156,-0.0216302347191277,1.19942316468156,-0.0216302347191277,Screwball,0-1,1,Top 5,L,R,Romulo,Christian,CSF,UCSD,SL,61.7,-1.19942316468156,-0.0216302347191277,Screwball,0-1
Ball,60.2,-1.71285233143455,0.142988875030233,1.71285233143455,0.142988875030233,Screwball,0-2,1,Top 5,L,R,Romulo,Christian,CSF,UCSD,Ball,60.2,-1.71285233143455,0.142988875030233,Screwball,0-2
Ball,59.9,-1.54207643949638,-0.700908623116831,1.54207643949638,-0.700908623116831,Screwball,1-2,1,Top 5,L,R,Romulo,Christian,CSF,UCSD,Ball,59.9,-1.54207643949638,-0.700908623116831,Screwball,1-2
S,61.0,-1.69115288785914,-0.0122199201762065,1.69115288785914,-0.0122199201762065,Screwball,2-2,1,Top 5,L,R,Romulo,Christian,CSF,UCSD,S,61.0,-1.69115288785914,-0.0122199201762065,Screwball,2-2
Ball,59.9,-1.53552682476897,-1.16515519288942,1.53552682476897,-1.16515519288942,Dropball,2-2,1,Top 5,L,R,Romulo,Christian,CSF,UCSD,Ball,59.9,-1.53552682476897,-1.16515519288942,Dropball,2-2
B,60.7,-0.673254697835856,0.515705694241775,0.673254697835856,0.515705694241775,Screwball,3-2,1,Top 5,L,R,Romulo,Christian,CSF,UCSD,B,60.7,-0.673254697835856,0.515705694241775,Screwball,3-2
Ball,60.8,-1.07435247715381,0.108829512672979,1.07435247715381,0.108829512672979,Screwball,0-0,2,Top 5,L,R,Perez,Christian,CSF,UCSD,Ball,60.8,-1.07435247715381,0.108829512672979,Screwball,0-0
Ball,61.0,0.0112497332054083,1.08519041059234,-0.0112497332054083,1.08519041059234,Riseball,1-0,2,Top 5,L,R,Perez,Christian,CSF,UCSD,Ball,61.0,0.0112497332054083,1.08519041059234,Riseball,1-0
SL,61.8,-0.453273680339762,-0.246285877955072,0.453273680339762,-0.246285877955072,Dropball,2-0,2,Top 5,L,R,Perez,Christian,CSF,UCSD,SL,61.8,-0.453273680339762,-0.246285877955072,Dropball,2-0
Ball,60.4,-0.11212229918399,1.21669479364095,0.11212229918399,1.21669479364095,Riseball,2-1,2,Top 5,L,R,Perez,Christian,CSF,UCSD,Ball,60.4,-0.11212229918399,1.21669479364095,Riseball,2-1
SL,62.3,-1.04152774090122,-0.163354939821937,1.04152774090122,-0.163354939821937,Screwball,3-1,2,Top 5,L,R,Perez,Christian,CSF,UCSD,SL,62.3,-1.04152774090122,-0.163354939821937,Screwball,3-1
S,61.6,-0.639768631309851,-0.0064419476747794,0.639768631309851,-0.0064419476747794,Fastball,3-2,2,Top 5,L,R,Perez,Christian,CSF,UCSD,S,61.6,-0.639768631309851,-0.0064419476747794,Fastball,3-2
B,61.0,-0.726145551196294,-0.265391274375143,0.726145551196294,-0.265391274375143,Screwball,3-2,2,Top 5,L,R,Perez,Christian,CSF,UCSD,B,61.0,-0.726145551196294,-0.265391274375143,Screwball,3-2
Ball,61.8,-0.241345837110213,1.08643152719272,0.241345837110213,1.08643152719272,Riseball,0-0,2,Top 5,R,R,Lozano,Christian,CSF,UCSD,Ball,61.8,-0.241345837110213,1.08643152719272,Riseball,0-0
SL,61.6,0.0313820822603169,-0.311498241048293,-0.0313820822603169,-0.311498241048293,Curveball,1-0,2,Top 5,R,R,Lozano,Christian,CSF,UCSD,SL,61.6,0.0313820822603169,-0.311498241048293,Curveball,1-0
Ball,59.9,-0.518176273321538,-1.5397724553738,0.518176273321538,-1.5397724553738,Dropball,1-1,2,Top 5,R,R,Lozano,Christian,CSF,UCSD,Ball,59.9,-0.518176273321538,-1.5397724553738,Dropball,1-1
S,60.9,-1.15791780307467,0.713225221674278,1.15791780307467,0.713225221674278,Riseball,2-1,2,Top 5,R,R,Lozano,Christian,CSF,UCSD,S,60.9,-1.15791780307467,0.713225221674278,Riseball,2-1
Ball,62.1,-0.800264032997174,-0.66813036701457,0.800264032997174,-0.66813036701457,Screwball,2-2,2,Top 5,R,R,Lozano,Christian,CSF,UCSD,Ball,62.1,-0.800264032997174,-0.66813036701457,Screwball,2-2
S,60.8,-1.11229254538506,0.154784857054161,1.11229254538506,0.154784857054161,Screwball,3-2,2,Top 5,R,R,Lozano,Christian,CSF,UCSD,S,60.8,-1.11229254538506,0.154784857054161,Screwball,3-2
Ball,60.1,-0.819986846792098,-0.576325392300677,0.819986846792098,-0.576325392300677,Screwball,3-2,2,Top 5,R,R,Lozano,Christian,CSF,UCSD,Ball,60.1,-0.819986846792098,-0.576325392300677,Screwball,3-2
Ball,60.4,-0.797060270507876,1.35436731501354,0.797060270507876,1.35436731501354,Riseball,0-1,2,Top 5,L,R,Arce,Christian,CSF,UCSD,Ball,60.4,-0.797060270507876,1.35436731501354,Riseball,0-1
S,60.7,-0.603277470924782,1.14546156433462,0.603277470924782,1.14546156433462,Riseball,1-1,2,Top 5,L,R,Arce,Christian,CSF,UCSD,S,60.7,-0.603277470924782,1.14546156433462,Riseball,1-1
B,61.0,-0.889847490127042,0.201956629071723,0.889847490127042,0.201956629071723,Screwball,1-2,2,Top 5,L,R,Arce,Christian,CSF,UCSD,B,61.0,-0.889847490127042,0.201956629071723,Screwball,1-2
Ball,60.3,1.45023446158289,-0.109953076877848,-1.45023446158289,-0.109953076877848,Curveball,0-0,2,Top 5,R,R,Lopez,Christian,CSF,UCSD,Ball,60.3,1.45023446158289,-0.109953076877848,Curveball,0-0
Ball,61.5,-1.2451577641675,-1.19580921713644,1.2451577641675,-1.19580921713644,Dropball,1-0,2,Top 5,R,R,Lopez,Christian,CSF,UCSD,Ball,61.5,-1.2451577641675,-1.19580921713644,Dropball,1-0
Ball,61.8,-0.936947761924758,-1.80088667956229,0.936947761924758,-1.80088667956229,Dropball,2-0,2,Top 5,R,R,Lopez,Christian,CSF,UCSD,Ball,61.8,-0.936947761924758,-1.80088667956229,Dropball,2-0
SL,52.0,0.540776537990918,-0.0594857510058022,-0.540776537990918,-0.0594857510058022,Changeup,3-0,2,Top 5,R,R,Lopez,Christian,CSF,UCSD,SL,52.0,0.540776537990918,-0.0594857510058022,Changeup,3-0
S,60.1,-1.17882904237486,0.532204031229472,1.17882904237486,0.532204031229472,Riseball,3-1,2,Top 5,R,R,Lopez,Christian,CSF,UCSD,S,60.1,-1.17882904237486,0.532204031229472,Riseball,3-1
B,60.5,-0.219309361234785,-0.185009273673597,0.219309361234785,-0.185009273673597,Screwball,3-2,2,Top 5,R,R,Lopez,Christian,CSF,UCSD,B,60.5,-0.219309361234785,-0.185009273673597,Screwball,3-2
SL,62.1,-0.501267401173403,-0.0356638881040464,0.501267401173403,-0.0356638881040464,Screwball,0-0,0,Top 7,L,R,Perez,Christian,CSF,UCSD,SL,62.1,-0.501267401173403,-0.0356638881040464,Screwball,0-0
Ball,60.1,-0.3703568996102,1.14303197011609,0.3703568996102,1.14303197011609,Riseball,0-1,0,Top 7,L,R,Perez,Christian,CSF,UCSD,Ball,60.1,-0.3703568996102,1.14303197011609,Riseball,0-1
SL,60.7,-1.32801062475224,-0.195715291181464,1.32801062475224,-0.195715291181464,Screwball,1-1,0,Top 7,L,R,Perez,Christian,CSF,UCSD,SL,60.7,-1.32801062475224,-0.195715291181464,Screwball,1-1
Ball,60.5,-1.53692810410149,-0.708771405131916,1.53692810410149,-0.708771405131916,Screwball,1-2,0,Top 7,L,R,Perez,Christian,CSF,UCSD,Ball,60.5,-1.53692810410149,-0.708771405131916,Screwball,1-2
S,60.3,-0.966353374052616,-0.0857337338219313,0.966353374052616,-0.0857337338219313,Screwball,2-2,0,Top 7,L,R,Perez,Christian,CSF,UCSD,S,60.3,-0.966353374052616,-0.0857337338219313,Screwball,2-2
Ball,61.1,-1.3912189207201,0.0548169374782982,1.3912189207201,0.0548169374782982,Screwball,2-2,0,Top 7,L,R,Perez,Christian,CSF,UCSD,Ball,61.1,-1.3912189207201,0.0548169374782982,Screwball,2-2
Ball,61.3,-1.43542340870289,-1.20596546118243,1.43542340870289,-1.20596546118243,Dropball,3-2,0,Top 7,L,R,Perez,Christian,CSF,UCSD,Ball,61.3,-1.43542340870289,-1.20596546118243,Dropball,3-2
SL,60.4,-0.296550040453891,-0.323499830426888,0.296550040453891,-0.323499830426888,Screwball,0-0,0,Top 7,R,R,Lozano,Christian,CSF,UCSD,SL,60.4,-0.296550040453891,-0.323499830426888,Screwball,0-0
Ball,60.1,-0.248713785408166,1.32292075844936,0.248713785408166,1.32292075844936,Riseball,0-1,0,Top 7,R,R,Lozano,Christian,CSF,UCSD,Ball,60.1,-0.248713785408166,1.32292075844936,Riseball,0-1
S,60.5,-0.501716738998316,0.662510610772775,0.501716738998316,0.662510610772775,Fastball,1-1,0,Top 7,R,R,Lozano,Christian,CSF,UCSD,S,60.5,-0.501716738998316,0.662510610772775,Fastball,1-1
B,61.9,-0.426808484906837,0.800348652356117,0.426808484906837,0.800348652356117,Riseball,1-2,0,Top 7,R,R,Lozano,Christian,CSF,UCSD,B,61.9,-0.426808484906837,0.800348652356117,Riseball,1-2
S,60.9,-1.64589216095186,-0.0291456244962761,1.64589216095186,-0.0291456244962761,Screwball,0-0,0,Top 7,L,R,Arce,Adams,CSF,UCSD,S,60.9,-1.64589216095186,-0.0291456244962761,Screwball,0-0
S,61.9,-1.92685472282897,0.0228793642054067,1.92685472282897,0.0228793642054067,Screwball,0-1,0,Top 7,L,R,Arce,Adams,CSF,UCSD,S,61.9,-1.92685472282897,0.0228793642054067,Screwball,0-1
S,61.9,-1.16602156121308,0.913605271466268,1.16602156121308,0.913605271466268,Riseball,0-2,0,Top 7,L,R,Arce,Adams,CSF,UCSD,S,61.9,-1.16602156121308,0.913605271466268,Riseball,0-2
S,61.9,-2.17631695501545,0.258335264936318,2.17631695501545,0.258335264936318,Screwball,0-2,0,Top 7,L,R,Arce,Adams,CSF,UCSD,S,61.9,-2.17631695501545,0.258335264936318,Screwball,0-2
SL,60.5,-0.0898383277345296,-0.234841415829945,0.0898383277345296,-0.234841415829945,Curveball,0-0,1,Top 7,R,R,Lopez,Adams,CSF,UCSD,SL,60.5,-0.0898383277345296,-0.234841415829945,Curveball,0-0
S,60.6,-0.743234883833237,-0.0267281342814695,0.743234883833237,-0.0267281342814695,Fastball,0-1,1,Top 7,R,R,Lopez,Adams,CSF,UCSD,S,60.6,-0.743234883833237,-0.0267281342814695,Fastball,0-1
